male,title_Mr,title_Mrs,title_crew,title_highso,pclass_2,pclass_3,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_U,embarked_Q,embarked_S,Family_Single,Family_Small,Family_Large,Age,Fare,Cabin,FamilySize,Ticket,Survived
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.014151057562208049,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.599148189903545,0.20000000000000004,0.25,0.0,0.15458810467956932,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.38619566578980336,0.0,0.0,0.0,0.015094396337354966,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.37366904672428913,0.0,0.25,0.0,0.32179836714362564,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.4738819992484029,0.1,0.0,0.0,0.04098927018018883,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2734560942001754,0.1,0.0,0.0,0.11594107850967697,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2108229988726043,0.0,0.0,0.0,0.09193307740413781,
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.536515094575974,0.1,0.25,0.0,0.05410739813385612,
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.24840285606914697,0.0,0.25,1.0,0.02705779799394608,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.28598271326568964,0.1,0.0,0.0,0.020494635090094415,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6242014280345735,0.20000000000000004,0.25,0.0,0.41282050681475896,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.01506999796224771,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.035450331955405236,0.20000000000000004,0.0,1.0,0.026887009368195294,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.4613553801828887,0.1,0.25,0.0,0.17566830077223786,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.015712553569072387,
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.48640861831391713,0.0,0.25,0.2857142857142857,0.2125586439344078,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.48014530878116,0.0,0.0,1.0,0.014151057562208049,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015712553569072387,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.20000000000000004,0.0,0.0,0.04364049521284362,
